,id,name,model,status,hasgpr,exchange,gapfilled,gpr_nogap,gpr_gapfill
8317,rxn08085_c0,1_tetradec_7_enoyl_sn_glycerol_3_phosphate_O_acyltransferase_n_C14_1_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11055,ACZ81_RS11055
8318,rxn12146_c0,5_Deoxy_glucuranate_isomerase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11880,ACZ81_RS11880
8319,rxn05429_c0,12_methyl_tridecanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS08555 or ACZ81_RS08575 or ACZ81_RS05115,ACZ81_RS08575 or ACZ81_RS05115 or ACZ81_RS08555
8320,rxn10265_c0,isoheptadecanoyl_Phosphatidylglycerophosphate_phosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13010,ACZ81_RS13010
8321,rxn08310_c0,CDP_diacylglycerol_synthetase_n_C16_1_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04855,ACZ81_RS04855
8322,rxn00915_c0,GMP_diphosphate_5_phospho_alpha_D_ribosyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS08170,ACZ81_RS08170
8323,rxn00373_c0,Oxalate_carboxy_lyase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10640,ACZ81_RS10640
8324,rxn02853_c0,Imidazole_acetaldehyde_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS02375 or ACZ81_RS15990,ACZ81_RS02375 or ACZ81_RS15990
8325,rxn03462_c0,Gal_beta1_3GalNAc_beta1_4Gal_beta1_4Glc_beta1_1Cer_galactohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS01185,ACZ81_RS01185
8326,rxn10224_c0,anteisopentadecanoyl_phosphatidate_cytidylyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04855,ACZ81_RS04855
8327,rxn04442_c0,R06589_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11880,ACZ81_RS11880
8328,rxn02067_c0,S_Tetrahydroberberine_oxigen_oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10255,ACZ81_RS10255
8329,rxn01653_c0,5_Formyltetrahydrofolate_cyclo_ligase_ADP_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS14585,ACZ81_RS14585
8330,rxn00474_c0,L_serine_hydro_lyase_adding_indole_L_tryptophan_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS06890 or ACZ81_RS06895 or ACZ81_RS02270,ACZ81_RS06895 or ACZ81_RS02270 or ACZ81_RS06890
8331,rxn03147_c0,1_5_Phosphoribosyl_5_amino_4_carboxyimidazole_L_aspartate_ligase_ADP_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10820 or ACZ81_RS10750,ACZ81_RS10820 or ACZ81_RS10750
8332,rxn03843_c0,Farnesyl_diphosphate_Isopentenyl_diphosphate_farnesyl_cistransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04850,ACZ81_RS04850
8333,rxn11809_c0,alcophosphamide_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS15785 or ACZ81_RS07000 or ACZ81_RS08955 or ACZ81_RS02770 or ACZ81_RS01595,ACZ81_RS07000 or ACZ81_RS15785 or ACZ81_RS02770 or ACZ81_RS08955 or ACZ81_RS01595
8334,rxn02182_c0,beta_alanyl_CoA_ammonia_lyase_acryloyl_CoA_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS02040,ACZ81_RS02040
8335,rxn02811_c0,3_Isopropylmalate_hydro_lyase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04550 or ACZ81_RS04555,ACZ81_RS04550 or ACZ81_RS04555
8336,rxn03062_c0,3_Isopropylmalate_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04560,ACZ81_RS04560
8337,rxn10258_c0,isohexadecanoyl_Diacylglycerol_kinase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS03960 or ACZ81_RS10335,ACZ81_RS03960 or ACZ81_RS10335
8338,rxn00829_c0,ATP_R_5_diphosphomevalonate_carboxy_lyase_adding_ATP_isopentenyl_diphosphate_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS18340,ACZ81_RS18340
8339,rxn08847_c0,Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C14_1_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS06225 or ACZ81_RS02100 or ACZ81_RS14850,ACZ81_RS06225 or ACZ81_RS14850 or ACZ81_RS02100
8340,rxn03326_c0,L_2_aminohexanedioate_L_cysteine_L_valine_ligase_AMP_forming__valine_inverting_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS14915,ACZ81_RS14915
8341,rxn01544_c0,XMP_pyrophosphate_phosphoribosyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS08170,ACZ81_RS08170
8342,rxn00863_c0,L_histidinal_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS12710,ACZ81_RS12710
8343,rxn09113_c0,Phosphatidylglycerol_synthase_n_C18_0_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10490,ACZ81_RS10490
8344,rxn11719_c0,R08184_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS16350,ACZ81_RS16350
8345,rxn00711_c0,UMP_diphosphate_phospho_alpha_D_ribosyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13980,ACZ81_RS13980
8346,rxn01270_c0,L_arogenate_2_oxoglutarate_aminotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS01905,ACZ81_RS01905
8347,rxn00908_c0,glycine_synthase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10825,ACZ81_RS10825
8348,rxn08299_c0,diacylglycerol_kinase_n_C18_0_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS03960 or ACZ81_RS10335,ACZ81_RS10335 or ACZ81_RS03960
8349,rxn10215_c0,anteisoheptadecanoyl_1_acylglycerol_3_phosphate_O_acyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11055,ACZ81_RS11055
8350,rxn06356_c0,Acetyl_CoA_carboxylase_phosphate_phosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS15095,ACZ81_RS15095
8351,rxn14090_c0,dimethylallyl_diphosphate_leachianone_G_2_dimethylallyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS18305,ACZ81_RS18305
8352,rxn02402_c0,Nicotinate_nucleotide_pyrophosphate_phosphoribosyltransferase_carboxylating_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS14680,ACZ81_RS14680
8353,rxn02036_c0,Acetyl_CoA_cortisol_O_acetyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS00810 or ACZ81_RS13555,ACZ81_RS00810 or ACZ81_RS13555
8354,rxn05452_c0,14_methyl_hexa_decanoyl_ACP_acyl_carrier_protein_transferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS08560,ACZ81_RS08560
8355,rxn01607_c0,ATP_R_mevalonate_5_phosphotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS18205,ACZ81_RS18205
8356,rxn05465_c0,Malonyl_CoA_acyl_carrier_protein_S_malonyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS08560 or ACZ81_RS05120 or ACZ81_RS08570,ACZ81_RS08560 or ACZ81_RS05120 or ACZ81_RS08570
8357,rxn12845_c0,Gly_Leu_aminopeptidase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS17795 or ACZ81_RS11945 or ACZ81_RS15925 or ACZ81_RS15625 or ACZ81_RS10220 or ACZ81_RS04825,ACZ81_RS17795 or ACZ81_RS15925 or ACZ81_RS10220 or ACZ81_RS11945 or ACZ81_RS15625 or ACZ81_RS04825
8358,rxn08820_c0,Lysophospholipase_L2_2_acylglycerophosphotidate__n_C16_0_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS14850 or ACZ81_RS02100 or ACZ81_RS06225,ACZ81_RS02100 or ACZ81_RS06225 or ACZ81_RS14850
8359,rxn05494_c0,D_alanine_transport_via_proton_symport_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS07230,ACZ81_RS07230
8360,rxn05347_c0,Acyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS12335 or ACZ81_RS05115 or ACZ81_RS08555 or ACZ81_RS08575,ACZ81_RS05115 or ACZ81_RS12335 or ACZ81_RS08575 or ACZ81_RS08555
8361,rxn04865_c0,R07059_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS17085,ACZ81_RS17085
8362,rxn00404_c0,L_Arginine_glycine_amidinotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS15040,ACZ81_RS15040
8363,rxn00145_c0,S_Lactate_ferricytochrome_c_2_oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS17970 or ACZ81_RS16055,ACZ81_RS17970 or ACZ81_RS16055
8364,rxn08126_c0,Amylomaltase_maltotriose_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11720,ACZ81_RS11720
8365,rxn03407_c0,Undecaprenyl_diphospho_N_acetylmuramoyl_N_acetylglucosamine_L_alanyl_gamma_D_glutamyl_L_lysyl_D_alanyl_D_alanine_ammonia_ligase_ADP_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS15550,ACZ81_RS15550
8366,rxn08547_c0,glycerol_3_phosphate_acyltransferase_C14_0_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS19590,ACZ81_RS19590
8367,rxn05143_c0,sinapoyl_aldehyde_NADP_oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS07325,ACZ81_RS07325
8368,rxn05388_c0,5_methyl_hexanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS05115 or ACZ81_RS08555 or ACZ81_RS08575,ACZ81_RS08555 or ACZ81_RS05115 or ACZ81_RS08575
8369,rxn01303_c0,Acetyl_CoA_L_homoserine_O_acetyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS07015,ACZ81_RS07015
8370,rxn00113_c0,Carbon_dioxide_ammonia_ligase_ADP_forming_carbamate_phosphorylating_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04580,ACZ81_RS04580
8371,rxn04736_c0,2_naphthylmethanol_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS02770 or ACZ81_RS01595 or ACZ81_RS07000 or ACZ81_RS08955 or ACZ81_RS15785,ACZ81_RS08955 or ACZ81_RS15785 or ACZ81_RS02770 or ACZ81_RS07000 or ACZ81_RS01595
8372,rxn00497_c0,L_phenylalanine_carboxy_lyase_phenylethylamine_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS16725,ACZ81_RS16725
8373,rxn01838_c0,S_Adenosyl_L_methionine_catechol_O_methyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS18875,ACZ81_RS18875
8374,rxn00297_c0,UDP_N_acetyl_D_glucosamine_2_epimerase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS00155,ACZ81_RS00155
8375,rxn00137_c0,Adenosine_3_5_bisphosphate_3_phosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS19370 or ACZ81_RS06085,ACZ81_RS19370 or ACZ81_RS06085
8376,rxn00745_c0,Phosphoenolpyruvate_glycerone_phosphotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS03710,ACZ81_RS03710
8377,rxn06023_c0,CoA_apo_acyl_carrier_protein_pantetheinephosphotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS03550,ACZ81_RS03550
8378,rxn05566_c0,D_galactose_transport_in_via_proton_symport_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS15425,ACZ81_RS15425
8379,rxn00611_c0,sn_Glycerol_3_phosphate_NAD_plus__2_oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS02135,ACZ81_RS02135
8380,rxn07435_c0,R07604_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10150 or ACZ81_RS10145,ACZ81_RS10145 or ACZ81_RS10150
8381,rxn01678_c0,ATP_dUDP_phosphotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13495,ACZ81_RS13495
8382,rxn02286_c0,UDP_N_acetylmuramate_L_alanine_ligase_ADP_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS06680,ACZ81_RS06680
8383,rxn00872_c0,Butanoyl_CoA_oxygen_2_oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11100 or ACZ81_RS14115 or ACZ81_RS08660 or ACZ81_RS08270 or ACZ81_RS00445 or ACZ81_RS11295 or ACZ81_RS13940,ACZ81_RS11295 or ACZ81_RS08660 or ACZ81_RS14115 or ACZ81_RS11100 or ACZ81_RS08270 or ACZ81_RS00445 or ACZ81_RS13940
8384,rxn05919_c0,Acyl_CoA_glycerone_phosphate_O_acyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS05305,ACZ81_RS05305
8385,rxn05871_c0,primary_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS15785 or ACZ81_RS07000 or ACZ81_RS08955 or ACZ81_RS01595 or ACZ81_RS02770,ACZ81_RS07000 or ACZ81_RS15785 or ACZ81_RS08955 or ACZ81_RS02770 or ACZ81_RS01595
8386,rxn07544_c0,R07730_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS12295,ACZ81_RS12295
8387,rxn12640_c0,methionyl_aminopeptidase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS15925 or ACZ81_RS11945 or ACZ81_RS17795 or ACZ81_RS04825 or ACZ81_RS10220 or ACZ81_RS15625,ACZ81_RS15625 or ACZ81_RS04825 or ACZ81_RS17795 or ACZ81_RS15925 or ACZ81_RS10220 or ACZ81_RS11945
8388,rxn08438_c0,R08157_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS16350,ACZ81_RS16350
8389,rxn00931_c0,L_Proline_NADP_plus__5_oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS14950,ACZ81_RS14950
8390,rxn06771_c0,S_Adenosyl_L_methionine_myelin_basic_protein_arginine_Nw_methyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11435 or ACZ81_RS05315,ACZ81_RS11435 or ACZ81_RS05315
8391,rxn01188_c0,3_dehydroshikimate_hydro_lyase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS19110,ACZ81_RS19110
8392,rxn02418_c0,myo_inositol_hexakisphosphate_4_phosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13080,ACZ81_RS13080
8393,rxn08756_c0,isopentenyl_diphosphate_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13240,ACZ81_RS13240
8394,rxn09450_c0,fatty_acid__CoA_ligase_hexadecenoate__peroxisomal_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS03410 or ACZ81_RS11530 or ACZ81_RS12340 or ACZ81_RS03600 or ACZ81_RS12595 or ACZ81_RS16200,ACZ81_RS03410 or ACZ81_RS16200 or ACZ81_RS03600 or ACZ81_RS12340 or ACZ81_RS11530 or ACZ81_RS12595
8395,rxn04938_c0,S_hydroxymethylglutathione_NADP_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS15075,ACZ81_RS15075
8396,rxn06438_c0,glycine_tRNAGly_ligase_AMP_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS09885,ACZ81_RS09885
8397,rxn05527_c0,TRANS_RXN_199ce_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS16570,ACZ81_RS16570
8398,rxn00412_c0,UTP_L_glutamine_amido_ligase_ADP_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04580 or ACZ81_RS02045,ACZ81_RS02045 or ACZ81_RS04580
8399,rxn02339_c0,4_Hydroxy_L_glutamate_2_oxoglutarate_aminotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11380 or ACZ81_RS11065 or ACZ81_RS10510,ACZ81_RS11380 or ACZ81_RS11065 or ACZ81_RS10510
8400,rxn00650_c0,L_cysteinylglycine_dipeptidase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS17795 or ACZ81_RS15925 or ACZ81_RS11945 or ACZ81_RS10220 or ACZ81_RS15625 or ACZ81_RS17730 or ACZ81_RS04825,ACZ81_RS04825 or ACZ81_RS15625 or ACZ81_RS11945 or ACZ81_RS10220 or ACZ81_RS15925 or ACZ81_RS17795 or ACZ81_RS17730
8401,rxn03167_c0,2_Amino_4_hydroxy_6_erythro_1_2_3_trihydroxypropyl_dihydropteridine_triphosphate_phosphohydrolase_alkaline_optimum_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13675 or ACZ81_RS14895 or ACZ81_RS11835,ACZ81_RS14895 or ACZ81_RS11835 or ACZ81_RS13675
8402,rxn02737_c0,UDPglucosamine_4_epimerase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04670,ACZ81_RS04670
8403,rxn07481_c0,3_hydroxybenzaldehyde_NADP_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS03940,ACZ81_RS03940
8404,rxn00515_c0,ATP_IDP_phosphotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13495,ACZ81_RS13495
8405,rxn08846_c0,Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C14_0_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS14850 or ACZ81_RS06225 or ACZ81_RS02100,ACZ81_RS02100 or ACZ81_RS06225 or ACZ81_RS14850
8406,rxn03005_c0,R04326_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10825,ACZ81_RS10825
8407,rxn05012_c0,carbamoyl_phosphate_N2_acetyl_L_ornithine_carbamoyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS03935,ACZ81_RS03935
8408,rxn03437_c0,R_2_3_Dihydroxy_3_methylpentanoate_hydro_lyase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS19600,ACZ81_RS19600
8409,rxn01353_c0,ATP_dGDP_phosphotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13495,ACZ81_RS13495
8410,rxn14120_c0,5_6_7_8_tetrahydrofolate_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS07930,ACZ81_RS07930
8411,rxn10235_c0,isopentadecanoyl_phosphatidylserine_decarboxylase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS02180,ACZ81_RS02180
8412,rxn12633_c0,RXN0_6975c_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11945 or ACZ81_RS15925 or ACZ81_RS17795 or ACZ81_RS04825 or ACZ81_RS15625 or ACZ81_RS10220,ACZ81_RS04825 or ACZ81_RS15625 or ACZ81_RS11945 or ACZ81_RS10220 or ACZ81_RS15925 or ACZ81_RS17795
8413,rxn00882_c0,1D_myo_Inositol_4_phosphate_phosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13565,ACZ81_RS13565
8414,rxn03244_c0,S_hydroxydecanoyl_CoA_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS09365,ACZ81_RS09365
8415,rxn00552_c0,D_glucosamine_6_phosphate_aminohydrolase_ketol_isomerizing_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS14485 or ACZ81_RS00895,ACZ81_RS14485 or ACZ81_RS00895
8416,rxn01639_c0,N_Formimino_L_glutamate_formiminohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04155,ACZ81_RS04155
8417,rxn05409_c0,2_methylpropionyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS08575 or ACZ81_RS08555 or ACZ81_RS05115,ACZ81_RS08555 or ACZ81_RS05115 or ACZ81_RS08575
8418,rxn06723_c0,3R_3_hydroxymyristoyl_acyl_carrier_protein_UDP_3_O_3R_3_hydroxymyristoyl_alpha_D_glucosamine_N_acetyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13055,ACZ81_RS13055
8419,rxn00313_c0,meso_2_6_diaminoheptanedioate_carboxy_lyase_L_lysine_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS00845,ACZ81_RS00845
8420,rxn02949_c0,S_3_Hydroxyisobutyryl_CoA_hydro_lyase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS06280 or ACZ81_RS11020 or ACZ81_RS12490,ACZ81_RS12490 or ACZ81_RS06280 or ACZ81_RS11020
8421,rxn00735_c0,2R_3S_3_methylmalate_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04560,ACZ81_RS04560
8422,rxn08661_c0,glycine_transport_in_via_sodium_symport_periplasm_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11680,ACZ81_RS11680
8423,rxn04278_c0,3_Isopropylbut_3_enoyl_CoA_thioesterase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS16350,ACZ81_RS16350
8424,rxn00775_c0,ADP_ribose_ribophosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS07115 or ACZ81_RS02940,ACZ81_RS02940 or ACZ81_RS07115
8425,rxn02680_c0,Octanoyl_CoA_acetyl_CoA_C_acyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS06155 or ACZ81_RS08280 or ACZ81_RS02645,ACZ81_RS06155 or ACZ81_RS02645 or ACZ81_RS08280
8426,rxn08924_c0,Mg2_plus__importing_ATPase_c0,RASTtk,nogpr,False,False,False,Unknown,Unknown
8427,rxn05363_c0,4_methyl_hexanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS08555 or ACZ81_RS08575 or ACZ81_RS05115,ACZ81_RS08555 or ACZ81_RS05115 or ACZ81_RS08575
8428,rxn00547_c0,ATP_D_fructose_6_phosphotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS18205,ACZ81_RS18205
8429,rxn04750_c0,S_3_hydroxyacyl_CoA_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS09365,ACZ81_RS09365
8430,rxn08020_c0,laurate_acyl_carrier_protein_ligase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS05120 or ACZ81_RS08570,ACZ81_RS05120 or ACZ81_RS08570
8431,rxn14229_c0,sn_glycerol_3_phosphate_quinone_oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS01025,ACZ81_RS01025
8432,rxn11040_c0,RXN_3341c_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11705,ACZ81_RS11705
8433,rxn03842_c0,Ureidoglycine_aminohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS18155 or ACZ81_RS07880,ACZ81_RS18155 or ACZ81_RS07880
8434,rxn03366_c0,R04917_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS12305 or ACZ81_RS06525,ACZ81_RS06525 or ACZ81_RS12305
8435,rxn02421_c0,CTP_N_methylethanolamine_phosphate_cytidylyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS02745,ACZ81_RS02745
8436,rxn08441_c0,myristoyl_CoA_hydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10170,ACZ81_RS10170
8437,rxn08803_c0,Lysophospholipase_L1_2_acylglycerophosphoethanolamine__n_C12_0_periplasm_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS02100 or ACZ81_RS06225 or ACZ81_RS14850,ACZ81_RS02100 or ACZ81_RS14850 or ACZ81_RS06225
8438,rxn02312_c0,S_Adenosyl_L_methionine_8_amino_7_oxononanoate_aminotransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS06660,ACZ81_RS06660
8439,rxn00622_c0,Glycerophosphodiester_glycerophosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS02170 or ACZ81_RS05940,ACZ81_RS02170 or ACZ81_RS05940
8440,rxn06062_c0,O_Acylcarnitine_acylhydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11750,ACZ81_RS11750
8441,rxn03422_c0,N_succinyl_L_glutamate_5_semialdehyde_NAD_plus__oxidoreductase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS01895,ACZ81_RS01895
8442,rxn02895_c0,5_Phospho_D_ribosylamine_glycine_ligase_ADP_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS19210,ACZ81_RS19210
8443,rxn01956_c0,4_Methylene_L_glutamate_ammonia_ligase_AMP_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS17830,ACZ81_RS17830
8444,rxn02934_c0,2S_3S_3_Hydroxy_2_methylbutanoyl_CoA_hydro_liase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS12490 or ACZ81_RS11020 or ACZ81_RS06280,ACZ81_RS06280 or ACZ81_RS11020 or ACZ81_RS12490
8445,rxn08089_c0,1_octadec_7_enoyl_sn_glycerol_3_phosphate_O_acyltransferase_n_C18_1_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11055,ACZ81_RS11055
8446,rxn07688_c0,R07898_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS09365,ACZ81_RS09365
8447,rxn00189_c0,L_Glutamine_amidohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13670,ACZ81_RS13670
8448,rxn10269_c0,anteisopentadecanoyl_Phosphatidylglycerophosphate_phosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13010,ACZ81_RS13010
8449,rxn00428_c0,dichloromethane_chloride_lyase_adding_H2O_chloride_hydrolysing_formaldehyde_forming_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS01835 or ACZ81_RS14140,ACZ81_RS01835 or ACZ81_RS14140
8450,rxn05402_c0,13_methyl_3_hydroxy_tetra_decanoyl_ACP_hydro_lyase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04880,ACZ81_RS04880
8451,rxn00420_c0,O_phospho_L_serine_phosphohydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS13080,ACZ81_RS13080
8452,rxn01500_c0,R_Mevalonate_NAD_plus__oxidoreductase_CoA_acetylating_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS17610 or ACZ81_RS03575,ACZ81_RS17610 or ACZ81_RS03575
8453,rxn09657_c0,Thiamine_transporter_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS16570,ACZ81_RS16570
8454,rxn10253_c0,isoheptadecanoyl_Diacylglycerol_kinase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS10335 or ACZ81_RS03960,ACZ81_RS10335 or ACZ81_RS03960
8455,rxn10207_c0,isotetradecanoyl_glycerol_3_phosphate_O_acyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS19590,ACZ81_RS19590
8456,rxn10221_c0,anteisoheptadecanoyl_phosphatidate_cytidylyltransferase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS04855,ACZ81_RS04855
8457,rxn01813_c0,Trimetaphosphate_hydrolase_c0,RASTtk,hasgpr,True,False,False,ACZ81_RS11525,ACZ81_RS11525
